A01	733506	735594	A01p01660.2_BraZ1	1500	-	460	1941	2088	0.9295977
A01	743260	745354	A01p01670.2_BraZ1	1690.5	-	205	1831	2094	0.8744031
A01	754800	756802	A01p01680.2_BraZ1	1250.31	+	1249	1870	2002	0.9340659
A01	758360	761706	A01p01690.2_BraZ1	880	+	2198	3162	3346	0.9450090
A01	764964	767546	A01p01700.2_BraZ1	12721.5	+	1229	2497	2582	0.9670798
A01	767999	769888	A01p01710.2_BraZ1	361.727	-	396	1593	1889	0.8433033
A01	773542	773803	A01p01720.2_BraZ1	25.8	+	34	197	261	0.7547893
A01	774377	776737	A01p01730.2_BraZ1	766.774	+	1234	2287	2360	0.9690678
A01	777110	781087	A01p01740.2_BraZ1	2347.3	+	907	3256	3977	0.8187076
A01	781486	782473	A01p01750.2_BraZ1	98.7	-	142	705	987	0.7142857
A01	795665	795908	A01p01760.2_BraZ1	24.3	+	0	0	243	0.0000000
A01	796049	796770	A01p01770.2_BraZ1	234	+	0	0	721	0.0000000
A01	803312	805694	A01p01780.2_BraZ1	2743.2	+	304	2112	2382	0.8866498
A01	806352	808194	A01p01790.2_BraZ1	1015.63	-	318	1411	1842	0.7660152
A01	809041	810526	A01p01800.2_BraZ1	148.5	+	164	1372	1485	0.9239057
A01	812847	815045	A01p01810.2_BraZ1	1645.26	-	1869	2156	2198	0.9808917
A01	827243	827831	A01p01820.2_BraZ1	58.8	+	283	576	588	0.9795918
A01	831130	831481	A01p01830.2_BraZ1	165	-	454	351	351	1.0000000
A01	836265	836382	A01p01840.2_BraZ1	11.7	-	224	117	117	1.0000000
A01	837493	839628	A01p01850.2_BraZ1	1087.5	+	549	1833	2135	0.8585480
A01	845274	847095	A01p01860.2_BraZ1	459	+	1364	1549	1821	0.8506315
A01	852361	854106	A01p01870.2_BraZ1	983.348	+	743	1732	1745	0.9925501
A01	856205	857270	A01p01880.2_BraZ1	106.5	-	426	1065	1065	1.0000000
A01	858891	859708	A01p01890.2_BraZ1	341.182	+	1231	817	817	1.0000000
A01	860297	861879	A01p01900.2_BraZ1	1467.07	-	980	1582	1582	1.0000000
A01	864287	864685	A01p01910.2_BraZ1	40.3333	-	469	398	398	1.0000000
A01	864708	867222	A01p01920.2_BraZ1	1309.51	-	2623	2514	2514	1.0000000
A01	871858	872862	A01p01930.2_BraZ1	861	+	426	1004	1004	1.0000000
A01	874017	876663	A01p01940.2_BraZ1	1272.84	+	850	2065	2646	0.7804233
A01	879629	881587	A01p01950.2_BraZ1	989.623	+	975	1816	1958	0.9274770
A01	881773	884166	A01p01960.2_BraZ1	1181.05	-	965	2392	2393	0.9995821
A01	886094	893142	A01p01970.2_BraZ1	1499.12	-	3098	6649	7048	0.9433882
A01	899420	901954	A01p01980.2_BraZ1	1375.07	+	1348	2534	2534	1.0000000
A01	902639	903904	A01p01990.2_BraZ1	549.643	+	869	1265	1265	1.0000000
A01	905719	908257	A01p02000.2_BraZ1	253.8	-	776	2459	2538	0.9688731
A01	911023	912609	A01p02010.2_BraZ1	1061.11	-	526	1558	1586	0.9823455
A01	913835	915723	A01p02020.2_BraZ1	1414.09	+	455	1730	1888	0.9163136
A01	916096	917217	A01p02030.2_BraZ1	774	-	230	956	1121	0.8528100
A01	918186	928783	A01p02040.2_BraZ1	2702.25	-	3108	7840	10597	0.7398320
A01	932807	934108	A01p02050.2_BraZ1	1253.57	+	1387	1301	1301	1.0000000
A01	935566	936932	A01p02060.2_BraZ1	801.167	-	1439	1366	1366	1.0000000
A01	937279	939036	A01p02070.2_BraZ1	710.214	+	1427	1753	1757	0.9977234
A01	939652	941158	A01p02080.2_BraZ1	479.769	+	463	1244	1506	0.8260292
A01	946572	947100	A01p02090.2_BraZ1	52.8	+	337	528	528	1.0000000
A01	951684	952402	A01p02100.2_BraZ1	960	-	152	687	718	0.9568245
A01	953277	955681	A01p02110.2_BraZ1	984.903	+	1054	2347	2404	0.9762895
A01	955905	960375	A01p02120.2_BraZ1	1717.3	-	1569	4049	4470	0.9058166
A01	966949	971924	A01p02130.2_BraZ1	1545.12	+	1935	4638	4975	0.9322613
A01	974849	977152	A01p02140.2_BraZ1	1008.96	+	2549	2303	2303	1.0000000
A01	977884	978987	A01p02150.2_BraZ1	993	-	203	993	1103	0.9002720
A01	985780	987114	A01p02160.2_BraZ1	1104	-	705	1328	1334	0.9955022
A01	988354	989257	A01p02170.2_BraZ1	510.171	+	798	903	903	1.0000000
A01	989476	991441	A01p02180.2_BraZ1	1461	-	923	1960	1965	0.9974555
A01	994086	995409	A01p02190.2_BraZ1	912	+	242	1175	1323	0.8881330
A01	996745	998134	A01p02200.2_BraZ1	138.9	+	298	1349	1389	0.9712023
A01	1001239	1001955	A01p02210.2_BraZ1	204	+	1286	716	716	1.0000000
A01	1002567	1005607	A01p02220.2_BraZ1	1636.61	-	2265	3040	3040	1.0000000
A01	1005967	1007408	A01p02230.2_BraZ1	10854	-	812	1441	1441	1.0000000
A01	1017143	1018919	A01p02240.2_BraZ1	654	+	511	1581	1776	0.8902027
A01	1021917	1023588	A01p02250.2_BraZ1	912.372	+	1506	1671	1671	1.0000000
A01	1023748	1026895	A01p02260.2_BraZ1	1230.99	-	1621	3123	3147	0.9923737
A01	1035596	1037553	A01p02270.2_BraZ1	964.091	+	1002	1928	1957	0.9851814
A01	1039894	1043111	A01p02280.2_BraZ1	1898.11	+	1287	3087	3217	0.9595897
A01	1043882	1044327	A01p02290.2_BraZ1	68.1818	+	237	439	445	0.9865168
A01	1044982	1046932	A01p02300.2_BraZ1	12187.5	+	550	1806	1950	0.9261538
A01	1052456	1053690	A01p02310.2_BraZ1	1158.4	+	93	721	1234	0.5842788
A01	1057860	1058840	A01p02320.2_BraZ1	672	+	7	150	980	0.1530612
A01	1060436	1061798	A01p02330.2_BraZ1	696	+	93	673	1362	0.4941263
A01	1066884	1069453	A01p02340.2_BraZ1	11060	+	848	1887	2569	0.7345271
A01	1070335	1071717	A01p02350.2_BraZ1	842.368	+	691	1382	1382	1.0000000
A01	1071816	1074420	A01p02360.2_BraZ1	1685.6	-	696	2265	2604	0.8698156
A01	1077904	1078144	A01p02370.2_BraZ1	24	-	28	237	240	0.9875000
A01	1084365	1086888	A01p02380.2_BraZ1	2290.47	+	542	2428	2523	0.9623464
A01	1089223	1090692	A01p02390.2_BraZ1	786.26	+	898	1447	1469	0.9850238
A01	1095639	1099839	A01p02400.2_BraZ1	3318.81	+	2053	4060	4200	0.9666666
A01	1100195	1100567	A01p02410.2_BraZ1	37.2	+	39	256	372	0.6881720
A01	1101828	1102200	A01p02420.2_BraZ1	37.2	+	15	121	372	0.3252688
A01	1102760	1104223	A01p02430.2_BraZ1	944.364	-	79	988	1463	0.6753247
A01	1108373	1111251	A01p02440.2_BraZ1	1241.44	+	1765	2804	2878	0.9742877
A01	1111846	1120347	A01p02450.2_BraZ1	2023.72	+	3709	7776	8501	0.9147159
A01	1121746	1122982	A01p02460.2_BraZ1	996	+	233	1132	1236	0.9158576
A01	1125219	1126149	A01p02470.2_BraZ1	436.27	-	337	850	930	0.9139785
A01	1128453	1131685	A01p02480.2_BraZ1	1861.7	+	876	3140	3232	0.9715347
A01	1134172	1139434	A01p02490.2_BraZ1	1314.13	+	831	3759	5262	0.7143672
A01	1145801	1149847	A01p02500.2_BraZ1	2286.86	+	3284	4046	4046	1.0000000
A01	1153374	1161252	A01p02510.2_BraZ1	407.1	+	1745	6611	7878	0.8391724
A01	1167472	1168797	A01p02520.2_BraZ1	942	+	645	1287	1325	0.9713207
A01	1173731	1176374	A01p02530.2_BraZ1	1413.14	-	1180	2558	2643	0.9678396
A01	1178884	1179901	A01p02540.2_BraZ1	459	+	606	966	1017	0.9498525
A01	1180442	1181234	A01p02550.2_BraZ1	77.4	-	974	792	792	1.0000000
A01	1183642	1184569	A01p02560.2_BraZ1	168	+	509	584	927	0.6299892
A01	1183747	1184437	A01p02570.2_BraZ1	318.6	-	354	347	690	0.5028986
A01	1191205	1193175	A01p02580.2_BraZ1	1524.88	+	235	1497	1970	0.7598985
A01	1198499	1202252	A01p02590.2_BraZ1	1899.89	-	1200	3646	3753	0.9714895
A01	1202852	1205197	A01p02600.2_BraZ1	1282.91	-	1481	2345	2345	1.0000000
A01	1205554	1209429	A01p02610.2_BraZ1	3230.18	+	877	3249	3875	0.8384516
A01	1223018	1225007	A01p02620.2_BraZ1	1088.1	+	425	1793	1989	0.9014580
A01	1230116	1234891	A01p02630.2_BraZ1	17051	-	3954	4705	4775	0.9853403
A01	1235078	1239388	A01p02640.2_BraZ1	3894.09	+	3545	4282	4310	0.9935035
A01	1240715	1242021	A01p02650.2_BraZ1	807	-	341	1242	1306	0.9509954
A01	1243235	1246643	A01p02660.2_BraZ1	2018.28	+	1541	3193	3408	0.9369131
A01	1250464	1255827	A01p02670.2_BraZ1	390	-	1623	4379	5363	0.8165206
A01	1256745	1257692	A01p02680.2_BraZ1	9798	-	508	873	947	0.9218585
A01	1258649	1260715	A01p02690.2_BraZ1	1367.79	+	1016	1895	2066	0.9172314
A01	1262736	1279359	A01p02700.2_BraZ1	10708.8	+	1091	7321	16623	0.4404139
A01	1279464	1280741	A01p02710.2_BraZ1	900	-	1151	1277	1277	1.0000000
A01	1281104	1283550	A01p02720.2_BraZ1	1514.31	+	1847	2401	2446	0.9816026
A01	1285626	1286109	A01p02730.2_BraZ1	48.3	+	327	483	483	1.0000000
A01	1288812	1289649	A01p02740.2_BraZ1	83.7	+	530	837	837	1.0000000
A01	1291686	1293145	A01p02750.2_BraZ1	843	+	609	1459	1459	1.0000000
A01	1293907	1295496	A01p02760.2_BraZ1	1052.33	-	893	1555	1589	0.9786029
A01	1295785	1296256	A01p02770.2_BraZ1	267	+	261	471	471	1.0000000
A01	1296512	1297886	A01p02780.2_BraZ1	775	-	966	1374	1374	1.0000000
A01	1298865	1300367	A01p02790.2_BraZ1	599.767	+	1357	1502	1502	1.0000000
A01	1300807	1302165	A01p02800.2_BraZ1	923.029	-	1132	1358	1358	1.0000000
A01	1312939	1313269	A01p02810.2_BraZ1	33	+	341	328	330	0.9939394
A01	1313660	1314031	A01p02820.2_BraZ1	189	+	232	371	371	1.0000000
A01	1314713	1317253	A01p02830.2_BraZ1	1080.88	+	847	2320	2540	0.9133858
A01	1322968	1323274	A01p02840.2_BraZ1	30.6	-	0	0	306	0.0000000
A01	1325920	1327005	A01p02850.2_BraZ1	544	-	770	1085	1085	1.0000000
A01	1332516	1335383	A01p02860.2_BraZ1	1764.71	-	2881	2686	2867	0.9368678
A01	1336672	1339046	A01p02870.2_BraZ1	1520.87	-	1046	2271	2374	0.9566133
A01	1340634	1342043	A01p02880.2_BraZ1	610.56	+	746	1409	1409	1.0000000
A01	1342467	1345344	A01p02890.2_BraZ1	1146.86	-	1259	2876	2877	0.9996524
A01	1346774	1347866	A01p02900.2_BraZ1	714	-	667	1081	1092	0.9899268
A01	1351318	1371761	A01p02910.2_BraZ1	5454.29	+	7494	19676	20443	0.9624810
A01	1356290	1358059	A01p02920.2_BraZ1	479.88	-	1016	1653	1769	0.9344262
A01	1360160	1361883	A01p02930.2_BraZ1	770.88	-	463	1526	1723	0.8856645
A01	1362481	1364119	A01p02940.2_BraZ1	747.371	-	709	1587	1638	0.9688644
A01	1377024	1378712	A01p02950.2_BraZ1	156	+	1178	1648	1688	0.9763033
A01	1380768	1380957	A01p02960.2_BraZ1	18.9	-	266	189	189	1.0000000
A01	1384135	1384997	A01p02970.2_BraZ1	5695.88	-	370	862	862	1.0000000
A01	1385357	1387796	A01p02980.2_BraZ1	928.125	+	826	2230	2439	0.9143091
A01	1386309	1386867	A01p02990.2_BraZ1	267	+	30	349	558	0.6254480
A01	1388657	1389434	A01p03000.2_BraZ1	598.688	+	241	777	777	1.0000000
A01	1391037	1392905	A01p03010.2_BraZ1	1226.52	-	662	1868	1868	1.0000000
A01	1394381	1399358	A01p03020.2_BraZ1	867	-	2205	4903	4977	0.9851316
A01	1396927	1397686	A01p03030.2_BraZ1	75.9	-	212	725	759	0.9552042
A01	1401258	1402152	A01p03040.2_BraZ1	89.4	-	438	894	894	1.0000000
A01	1407279	1408077	A01p03050.2_BraZ1	79.8	+	406	798	798	1.0000000
A01	1408734	1411291	A01p03060.2_BraZ1	1155.6	-	1477	2457	2557	0.9608917
A01	1412851	1414849	A01p03070.2_BraZ1	934.286	-	1143	1930	1998	0.9659660
A01	1415743	1420652	A01p03080.2_BraZ1	506.25	+	3665	4794	4909	0.9765736
A01	1423685	1425007	A01p03090.2_BraZ1	768	+	896	1322	1322	1.0000000
A01	1425224	1426634	A01p03100.2_BraZ1	141	-	364	1380	1410	0.9787234
A01	1427184	1428501	A01p03110.2_BraZ1	585	+	1661	1317	1317	1.0000000
A01	1431033	1431798	A01p03120.2_BraZ1	76.5	+	698	765	765	1.0000000
A01	1434789	1436638	A01p03130.2_BraZ1	4539	-	731	1571	1849	0.8496485
A01	1439937	1440651	A01p03140.2_BraZ1	71.4	+	307	639	714	0.8949580
A01	1444806	1447108	A01p03150.2_BraZ1	1662	-	699	2214	2302	0.9617724
A01	1450853	1452537	A01p03160.2_BraZ1	994.969	-	769	1615	1684	0.9590262
A01	1453080	1456275	A01p03170.2_BraZ1	1530.98	+	1053	3184	3195	0.9965571
A01	1457031	1458414	A01p03180.2_BraZ1	438.6	+	856	1383	1383	1.0000000
A01	1458564	1460267	A01p03190.2_BraZ1	7938	-	533	1560	1703	0.9160305
A01	1461168	1461990	A01p03200.2_BraZ1	467.419	-	235	821	822	0.9987835
A01	1464745	1465654	A01p03210.2_BraZ1	90.9	-	33	313	909	0.3443344
A01	1468839	1475533	A01p03220.2_BraZ1	4628.9	-	580	4320	6694	0.6453540
A01	1477066	1477821	A01p03230.2_BraZ1	285.714	-	191	481	755	0.6370861
A01	1478523	1480727	A01p03240.2_BraZ1	1007.65	+	631	2111	2204	0.9578040
A01	1481022	1482307	A01p03250.2_BraZ1	1047.2	-	187	1137	1285	0.8848249
